TIPO DE TRANSPORTE;Ciudad;Viajeros y tasas;Periodo;Total
Urbano por metro;07040 Palma;Variación de la media en lo que va de año;2012M09;5
Urbano por metro;07040 Palma;Variación de la media en lo que va de año;2012M08;-2,1
Urbano por metro;07040 Palma;Variación de la media en lo que va de año;2012M07;-0,8
Urbano por metro;07040 Palma;Variación de la media en lo que va de año;2012M06;-2,6
Urbano por metro;07040 Palma;Variación de la media en lo que va de año;2012M05;-5,1
Urbano por metro;07040 Palma;Variación de la media en lo que va de año;2012M04;-15,3
Urbano por metro;07040 Palma;Variación de la media en lo que va de año;2012M03;-20,4
Urbano por metro;07040 Palma;Variación de la media en lo que va de año;2012M02;-15,1
Urbano por metro;07040 Palma;Variación de la media en lo que va de año;2012M01;-30,5
Urbano por metro;41091 Sevilla;Viajeros transportados;2025M07;1.304
Urbano por metro;41091 Sevilla;Viajeros transportados;2025M06;1.623
Urbano por metro;41091 Sevilla;Viajeros transportados;2025M05;2.513
Urbano por metro;41091 Sevilla;Viajeros transportados;2025M04;2.390
Urbano por metro;41091 Sevilla;Viajeros transportados;2025M03;2.120
Urbano por metro;41091 Sevilla;Viajeros transportados;2025M02;1.989
Urbano por metro;41091 Sevilla;Viajeros transportados;2025M01;1.903
Urbano por metro;41091 Sevilla;Viajeros transportados;2024M12;2.187
Urbano por metro;41091 Sevilla;Viajeros transportados;2024M11;2.179
Urbano por metro;41091 Sevilla;Viajeros transportados;2024M10;2.231
Urbano por metro;41091 Sevilla;Viajeros transportados;2024M09;1.893
Urbano por metro;41091 Sevilla;Viajeros transportados;2024M08;913
Urbano por metro;41091 Sevilla;Viajeros transportados;2024M07;1.241
Urbano por metro;41091 Sevilla;Viajeros transportados;2024M06;1.611
Urbano por metro;41091 Sevilla;Viajeros transportados;2024M05;1.932
Urbano por metro;41091 Sevilla;Viajeros transportados;2024M04;2.639
Urbano por metro;41091 Sevilla;Viajeros transportados;2024M03;2.148
Urbano por metro;41091 Sevilla;Viajeros transportados;2024M02;1.914
Urbano por metro;41091 Sevilla;Viajeros transportados;2024M01;1.804
Urbano por metro;41091 Sevilla;Viajeros transportados;2023M12;2.034
Urbano por metro;41091 Sevilla;Viajeros transportados;2023M11;2.037
Urbano por metro;41091 Sevilla;Viajeros transportados;2023M10;2.028
Urbano por metro;41091 Sevilla;Viajeros transportados;2023M09;1.726
Urbano por metro;41091 Sevilla;Viajeros transportados;2023M08;821
Urbano por metro;41091 Sevilla;Viajeros transportados;2023M07;1.060
Urbano por metro;41091 Sevilla;Viajeros transportados;2023M06;1.435
Urbano por metro;41091 Sevilla;Viajeros transportados;2023M05;1.737
Urbano por metro;41091 Sevilla;Viajeros transportados;2023M04;2.628
Urbano por metro;41091 Sevilla;Viajeros transportados;2023M03;1.892
Urbano por metro;41091 Sevilla;Viajeros transportados;2023M02;1.538
Urbano por metro;41091 Sevilla;Viajeros transportados;2023M01;1.495
Urbano por metro;41091 Sevilla;Viajeros transportados;2022M12;1.603
Urbano por metro;41091 Sevilla;Viajeros transportados;2022M11;1.649
Urbano por metro;41091 Sevilla;Viajeros transportados;2022M10;1.731
Urbano por metro;41091 Sevilla;Viajeros transportados;2022M09;1.424
Urbano por metro;41091 Sevilla;Viajeros transportados;2022M08;646
Urbano por metro;41091 Sevilla;Viajeros transportados;2022M07;813
Urbano por metro;41091 Sevilla;Viajeros transportados;2022M06;1.137
Urbano por metro;41091 Sevilla;Viajeros transportados;2022M05;1.809
Urbano por metro;41091 Sevilla;Viajeros transportados;2022M04;1.777
Urbano por metro;41091 Sevilla;Viajeros transportados;2022M03;1.454
Urbano por metro;41091 Sevilla;Viajeros transportados;2022M02;1.168
Urbano por metro;41091 Sevilla;Viajeros transportados;2022M01;996
Urbano por metro;41091 Sevilla;Viajeros transportados;2021M12;1.235
Urbano por metro;41091 Sevilla;Viajeros transportados;2021M11;1.369
Urbano por metro;41091 Sevilla;Viajeros transportados;2021M10;1.369
Urbano por metro;41091 Sevilla;Viajeros transportados;2021M09;1.046
Urbano por metro;41091 Sevilla;Viajeros transportados;2021M08;463
Urbano por metro;41091 Sevilla;Viajeros transportados;2021M07;633
Urbano por metro;41091 Sevilla;Viajeros transportados;2021M06;777
Urbano por metro;41091 Sevilla;Viajeros transportados;2021M05;814
Urbano por metro;41091 Sevilla;Viajeros transportados;2021M04;783
Urbano por metro;41091 Sevilla;Viajeros transportados;2021M03;801
Urbano por metro;41091 Sevilla;Viajeros transportados;2021M02;578
Urbano por metro;41091 Sevilla;Viajeros transportados;2021M01;572
Urbano por metro;41091 Sevilla;Viajeros transportados;2020M12;646
Urbano por metro;41091 Sevilla;Viajeros transportados;2020M11;562
Urbano por metro;41091 Sevilla;Viajeros transportados;2020M10;784
Urbano por metro;41091 Sevilla;Viajeros transportados;2020M09;639
Urbano por metro;41091 Sevilla;Viajeros transportados;2020M08;373
Urbano por metro;41091 Sevilla;Viajeros transportados;2020M07;517
Urbano por metro;41091 Sevilla;Viajeros transportados;2020M06;460
Urbano por metro;41091 Sevilla;Viajeros transportados;2020M05;199
Urbano por metro;41091 Sevilla;Viajeros transportados;2020M04;61
Urbano por metro;41091 Sevilla;Viajeros transportados;2020M03;665
Urbano por metro;41091 Sevilla;Viajeros transportados;2020M02;1.448
Urbano por metro;41091 Sevilla;Viajeros transportados;2020M01;1.443
Urbano por metro;41091 Sevilla;Viajeros transportados;2019M12;1.632
Urbano por metro;41091 Sevilla;Viajeros transportados;2019M11;1.555
Urbano por metro;41091 Sevilla;Viajeros transportados;2019M10;1.720
Urbano por metro;41091 Sevilla;Viajeros transportados;2019M09;1.308
Urbano por metro;41091 Sevilla;Viajeros transportados;2019M08;681
Urbano por metro;41091 Sevilla;Viajeros transportados;2019M07;961
Urbano por metro;41091 Sevilla;Viajeros transportados;2019M06;1.218
Urbano por metro;41091 Sevilla;Viajeros transportados;2019M05;1.964
Urbano por metro;41091 Sevilla;Viajeros transportados;2019M04;1.633
Urbano por metro;41091 Sevilla;Viajeros transportados;2019M03;1.551
Urbano por metro;41091 Sevilla;Viajeros transportados;2019M02;1.371
Urbano por metro;41091 Sevilla;Viajeros transportados;2019M01;1.405
Urbano por metro;41091 Sevilla;Viajeros transportados;2018M12;1.632
Urbano por metro;41091 Sevilla;Viajeros transportados;2018M11;1.580
Urbano por metro;41091 Sevilla;Viajeros transportados;2018M10;1.656
Urbano por metro;41091 Sevilla;Viajeros transportados;2018M09;1.263
Urbano por metro;41091 Sevilla;Viajeros transportados;2018M08;696
Urbano por metro;41091 Sevilla;Viajeros transportados;2018M07;958
Urbano por metro;41091 Sevilla;Viajeros transportados;2018M06;1.200
Urbano por metro;41091 Sevilla;Viajeros transportados;2018M05;1.461
Urbano por metro;41091 Sevilla;Viajeros transportados;2018M04;2.025
Urbano por metro;41091 Sevilla;Viajeros transportados;2018M03;1.746
Urbano por metro;41091 Sevilla;Viajeros transportados;2018M02;1.348
Urbano por metro;41091 Sevilla;Viajeros transportados;2018M01;1.373
Urbano por metro;41091 Sevilla;Viajeros transportados;2017M12;1.535
Urbano por metro;41091 Sevilla;Viajeros transportados;2017M11;1.485
Urbano por metro;41091 Sevilla;Viajeros transportados;2017M10;1.547
Urbano por metro;41091 Sevilla;Viajeros transportados;2017M09;1.224
Urbano por metro;41091 Sevilla;Viajeros transportados;2017M08;610
Urbano por metro;41091 Sevilla;Viajeros transportados;2017M07;825
Urbano por metro;41091 Sevilla;Viajeros transportados;2017M06;1.121
Urbano por metro;41091 Sevilla;Viajeros transportados;2017M05;1.769
Urbano por metro;41091 Sevilla;Viajeros transportados;2017M04;1.853
Urbano por metro;41091 Sevilla;Viajeros transportados;2017M03;1.492
Urbano por metro;41091 Sevilla;Viajeros transportados;2017M02;1.254
Urbano por metro;41091 Sevilla;Viajeros transportados;2017M01;1.314
Urbano por metro;41091 Sevilla;Viajeros transportados;2016M12;1.479
Urbano por metro;41091 Sevilla;Viajeros transportados;2016M11;1.446
Urbano por metro;41091 Sevilla;Viajeros transportados;2016M10;1.454
Urbano por metro;41091 Sevilla;Viajeros transportados;2016M09;1.224
Urbano por metro;41091 Sevilla;Viajeros transportados;2016M08;602
Urbano por metro;41091 Sevilla;Viajeros transportados;2016M07;800
Urbano por metro;41091 Sevilla;Viajeros transportados;2016M06;1.095
Urbano por metro;41091 Sevilla;Viajeros transportados;2016M05;1.241
Urbano por metro;41091 Sevilla;Viajeros transportados;2016M04;1.825
Urbano por metro;41091 Sevilla;Viajeros transportados;2016M03;1.652
Urbano por metro;41091 Sevilla;Viajeros transportados;2016M02;1.252
Urbano por metro;41091 Sevilla;Viajeros transportados;2016M01;1.256
Urbano por metro;41091 Sevilla;Viajeros transportados;2015M12;1.477
Urbano por metro;41091 Sevilla;Viajeros transportados;2015M11;1.331
Urbano por metro;41091 Sevilla;Viajeros transportados;2015M10;1.401
Urbano por metro;41091 Sevilla;Viajeros transportados;2015M09;1.183
Urbano por metro;41091 Sevilla;Viajeros transportados;2015M08;571
Urbano por metro;41091 Sevilla;Viajeros transportados;2015M07;815
Urbano por metro;41091 Sevilla;Viajeros transportados;2015M06;1.055
Urbano por metro;41091 Sevilla;Viajeros transportados;2015M05;1.231
Urbano por metro;41091 Sevilla;Viajeros transportados;2015M04;1.896
Urbano por metro;41091 Sevilla;Viajeros transportados;2015M03;1.488
Urbano por metro;41091 Sevilla;Viajeros transportados;2015M02;1.190
Urbano por metro;41091 Sevilla;Viajeros transportados;2015M01;1.240
Urbano por metro;41091 Sevilla;Viajeros transportados;2014M12;1.448
Urbano por metro;41091 Sevilla;Viajeros transportados;2014M11;1.280
Urbano por metro;41091 Sevilla;Viajeros transportados;2014M10;1.375
Urbano por metro;41091 Sevilla;Viajeros transportados;2014M09;1.123
Urbano por metro;41091 Sevilla;Viajeros transportados;2014M08;541
Urbano por metro;41091 Sevilla;Viajeros transportados;2014M07;824
Urbano por metro;41091 Sevilla;Viajeros transportados;2014M06;1.010
Urbano por metro;41091 Sevilla;Viajeros transportados;2014M05;1.688
Urbano por metro;41091 Sevilla;Viajeros transportados;2014M04;1.597
Urbano por metro;41091 Sevilla;Viajeros transportados;2014M03;1.264
Urbano por metro;41091 Sevilla;Viajeros transportados;2014M02;1.106
Urbano por metro;41091 Sevilla;Viajeros transportados;2014M01;1.194
Urbano por metro;41091 Sevilla;Viajeros transportados;2013M12;1.320
Urbano por metro;41091 Sevilla;Viajeros transportados;2013M11;1.247
Urbano por metro;41091 Sevilla;Viajeros transportados;2013M10;1.367
Urbano por metro;41091 Sevilla;Viajeros transportados;2013M09;1.014
Urbano por metro;41091 Sevilla;Viajeros transportados;2013M08;509
Urbano por metro;41091 Sevilla;Viajeros transportados;2013M07;780
Urbano por metro;41091 Sevilla;Viajeros transportados;2013M06;992
Urbano por metro;41091 Sevilla;Viajeros transportados;2013M05;1.201
Urbano por metro;41091 Sevilla;Viajeros transportados;2013M04;1.755
Urbano por metro;41091 Sevilla;Viajeros transportados;2013M03;1.381
Urbano por metro;41091 Sevilla;Viajeros transportados;2013M02;1.115
Urbano por metro;41091 Sevilla;Viajeros transportados;2013M01;1.206
Urbano por metro;41091 Sevilla;Viajeros transportados;2012M12;1.286
Urbano por metro;41091 Sevilla;Viajeros transportados;2012M11;1.195
Urbano por metro;41091 Sevilla;Viajeros transportados;2012M10;1.325
Urbano por metro;41091 Sevilla;Viajeros transportados;2012M09;992
Urbano por metro;41091 Sevilla;Viajeros transportados;2012M08;523
Urbano por metro;41091 Sevilla;Viajeros transportados;2012M07;806
Urbano por metro;41091 Sevilla;Viajeros transportados;2012M06;1.020
Urbano por metro;41091 Sevilla;Viajeros transportados;2012M05;1.219
Urbano por metro;41091 Sevilla;Viajeros transportados;2012M04;1.858
Urbano por metro;41091 Sevilla;Viajeros transportados;2012M03;1.344
Urbano por metro;41091 Sevilla;Viajeros transportados;2012M02;1.185
Urbano por metro;41091 Sevilla;Viajeros transportados;2012M01;1.280
Urbano por metro;41091 Sevilla;Variación anual;2025M07;5
Urbano por metro;41091 Sevilla;Variación anual;2025M06;0,8
Urbano por metro;41091 Sevilla;Variación anual;2025M05;30,1
Urbano por metro;41091 Sevilla;Variación anual;2025M04;-9,4
Urbano por metro;41091 Sevilla;Variación anual;2025M03;-1,3
Urbano por metro;41091 Sevilla;Variación anual;2025M02;3,9
Urbano por metro;41091 Sevilla;Variación anual;2025M01;5,5
Urbano por metro;41091 Sevilla;Variación anual;2024M12;7,5
Urbano por metro;41091 Sevilla;Variación anual;2024M11;7
Urbano por metro;41091 Sevilla;Variación anual;2024M10;10
Urbano por metro;41091 Sevilla;Variación anual;2024M09;9,7
Urbano por metro;41091 Sevilla;Variación anual;2024M08;11,2
Urbano por metro;41091 Sevilla;Variación anual;2024M07;17,1
Urbano por metro;41091 Sevilla;Variación anual;2024M06;12,3
Urbano por metro;41091 Sevilla;Variación anual;2024M05;11,2
Urbano por metro;41091 Sevilla;Variación anual;2024M04;0,4
Urbano por metro;41091 Sevilla;Variación anual;2024M03;13,5
Urbano por metro;41091 Sevilla;Variación anual;2024M02;24,4
Urbano por metro;41091 Sevilla;Variación anual;2024M01;20,7
Urbano por metro;41091 Sevilla;Variación anual;2023M12;26,9
Urbano por metro;41091 Sevilla;Variación anual;2023M11;23,5
Urbano por metro;41091 Sevilla;Variación anual;2023M10;17,1
Urbano por metro;41091 Sevilla;Variación anual;2023M09;21,2
Urbano por metro;41091 Sevilla;Variación anual;2023M08;27,1
Urbano por metro;41091 Sevilla;Variación anual;2023M07;30,4
Urbano por metro;41091 Sevilla;Variación anual;2023M06;26,1
Urbano por metro;41091 Sevilla;Variación anual;2023M05;-4
Urbano por metro;41091 Sevilla;Variación anual;2023M04;47,9
Urbano por metro;41091 Sevilla;Variación anual;2023M03;30,1
Urbano por metro;41091 Sevilla;Variación anual;2023M02;31,7
Urbano por metro;41091 Sevilla;Variación anual;2023M01;50
Urbano por metro;41091 Sevilla;Variación anual;2022M12;29,8
Urbano por metro;41091 Sevilla;Variación anual;2022M11;20,4
Urbano por metro;41091 Sevilla;Variación anual;2022M10;26,4
Urbano por metro;41091 Sevilla;Variación anual;2022M09;36,1
Urbano por metro;41091 Sevilla;Variación anual;2022M08;39,5
Urbano por metro;41091 Sevilla;Variación anual;2022M07;28,5
Urbano por metro;41091 Sevilla;Variación anual;2022M06;46,3
Urbano por metro;41091 Sevilla;Variación anual;2022M05;122,3
Urbano por metro;41091 Sevilla;Variación anual;2022M04;126,9
Urbano por metro;41091 Sevilla;Variación anual;2022M03;81,6
Urbano por metro;41091 Sevilla;Variación anual;2022M02;101,8
Urbano por metro;41091 Sevilla;Variación anual;2022M01;74,2
Urbano por metro;41091 Sevilla;Variación anual;2021M12;91,3
Urbano por metro;41091 Sevilla;Variación anual;2021M11;143,8
Urbano por metro;41091 Sevilla;Variación anual;2021M10;74,6
Urbano por metro;41091 Sevilla;Variación anual;2021M09;63,8
Urbano por metro;41091 Sevilla;Variación anual;2021M08;24
Urbano por metro;41091 Sevilla;Variación anual;2021M07;22,4
Urbano por metro;41091 Sevilla;Variación anual;2021M06;68,9
Urbano por metro;41091 Sevilla;Variación anual;2021M05;309,6
Urbano por metro;41091 Sevilla;Variación anual;2021M04;1.180,8
Urbano por metro;41091 Sevilla;Variación anual;2021M03;20,5
Urbano por metro;41091 Sevilla;Variación anual;2021M02;-60
Urbano por metro;41091 Sevilla;Variación anual;2021M01;-60,4
Urbano por metro;41091 Sevilla;Variación anual;2020M12;-60,4
Urbano por metro;41091 Sevilla;Variación anual;2020M11;-63,9
Urbano por metro;41091 Sevilla;Variación anual;2020M10;-54,4
Urbano por metro;41091 Sevilla;Variación anual;2020M09;-51,2
Urbano por metro;41091 Sevilla;Variación anual;2020M08;-45,1
Urbano por metro;41091 Sevilla;Variación anual;2020M07;-46,2
Urbano por metro;41091 Sevilla;Variación anual;2020M06;-62,2
Urbano por metro;41091 Sevilla;Variación anual;2020M05;-89,9
Urbano por metro;41091 Sevilla;Variación anual;2020M04;-96,3
Urbano por metro;41091 Sevilla;Variación anual;2020M03;-57,1
Urbano por metro;41091 Sevilla;Variación anual;2020M02;5,6
