ID-EVENTO,TITULO,TITULO-ACTIVIDAD,DESCRIPCION,GRATUITO,DIAS-SEMANA,FECHA,FECHA-FIN,HORA,CONTENT-URL,NOMBRE-INSTALACION,CLASE-VIAL-INSTALACION,NOMBRE-VIA-INSTALACION,NUM-INSTALACION,DISTRITO-INSTALACION,BARRIO-INSTALACION,CODIGO-POSTAL-INSTALACION,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO
12514289,Octubre Negro en Madrid: 'Hacia un nuevo orden mundial',Octubre Negro en Madrid,"En esta mesa, hablaremos de cómo estamos viviendo un mundo multipolar. China, la segunda economía mundial, tiene avances tecnológicos que le permiten diseñar una nueva política de visión global. Junto con China han aparecido nuevas potencias emergentes, como la India, con lo que el poder económico se ha distribuido, mientras ha comenzado el declive de los Estados Unidos. Se está cuestionando la democracia ante la autocracia. En algunos países los derechos solo se garantizan para algunos sectores de la población, los más favorecidos. En Occidente hay un declive moral.   Actualmente no hay  solo dos bloques. El bloque occidental defensor de la democracia y Rusia y China partidarios de la autocracia. El bloque occidental ya no tiende a ser el dominante.    Participantes:       Gabriel Monte Vado,  ex-agente de Inteligencia, escritor e historiador.    Moderadora:     María José García Molina   Acceso libre hasta completar aforo.",1,,2025-10-02T00:00:00Z,2025-10-02T23:59:00Z,18:40,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e237ab55f80e1910VgnVCM2000001f4a900aRCRD,Biblioteca Pública Municipal Iván de Vargas (Centro),CALLE,SAN JUSTO,5,Centro,Palacio,28005,439775,4473962,40.41410290844665,-3.7098591212735883,/contenido/actividades/RecitalesPresentacionesActosLiterarios
50059069,Octubre Negro en Madrid: 'Las mujeres no fatales de Alfred Hitchcock',Octubre Negro en Madrid,"El gran director de cine inglés Alfred Hitchcock es conocido por ser el Mago del Suspense, por cambiar de manera extraordinaria el lenguaje cinematográfico a mediados del siglo XX y por los cameos que él mismo protagonizaba en sus películas. Pero no sólo se le conoció por todo lo anterior, también fue espectacular la presencia de las actrices, todas rubias, en las películas que dirigía. Rubias enigmáticas, rubias de belleza hipnotizadora, rubias portadoras de la elegancia innata de un Hollywood ya extinto.    Muchos de sus coetáneos, y de los nuestros, le han acusado de mil y una barbaridades relacionadas con sus actrices, con los personajes que ellas interpretaban y con la relación de poder que sobre ellas ejercía; pero Hitchcock homenajea a la mujer en cada una de sus cintas hasta límites insospechados. Sobre este homenaje hitchcodiano  a la belleza de la mujer, a su presencia y relación con los hombres protagonistas y al poder de atracción que ejercían y ejercen sobre los espectadores trata esta charla de un amante del cine clásico, del cine producido con el amor por las cosas bien hechas y, como no podía ser de otra manera, por el arte en mayúsculas.    Participantes:       Javier Fernández,  director del programa de radio 'El tábano'.   Moderador:   José Vaccaro Ruiz, escritor y abogado.  Acceso libre hasta completar aforo.",1,,2025-10-03T00:00:00Z,2025-10-03T23:59:00Z,19:20,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d54673bc30859910VgnVCM200000f921e388RCRD,Biblioteca Pública Municipal Iván de Vargas (Centro),CALLE,SAN JUSTO,5,Centro,Palacio,28005,439775,4473962,40.41410290844665,-3.7098591212735883,/contenido/actividades/RecitalesPresentacionesActosLiterarios
50066834,ODS10: Reducción de las desigualdades. Paraísos perdidos.,ODS10: Reducción de las desigualdades. Paraísos perdidos.,Más información disponible en la liga,1,,2025-10-21T00:00:00Z,2025-10-21T23:59:00Z,18:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4678156101c79910VgnVCM200000f921e388RCRD,Centro Cultural Las Californias (Retiro),CALLE,LUIS PEIDRO,2,Retiro,Adelfas,28007,442812,4472042,40.397021560779024,-3.6738766514153163,/contenido/actividades/RecitalesPresentacionesActosLiterarios
12785533,Ombligo,Sinetiq. Música sin etiquetas,"Lúdica y festiva, jovial, rebosante de energía. Así podría definirse la música de Ombligo, proyecto musical impulsado por los madrileños Anika y Ángel Cáceres que parece sumergirse en el universo  gypsy   de los Balcanes. La fusión es algo inherente en el quehacer de este dúo de virtuosos, pues a ese folclore balcánico se unen el bolero y el  swing  con ciertos toques de  jazz  contemporáneo. Toda esa mezcla permite al oyente adentrarse en un viaje por el mundo a través de sus canciones. Es un periplo emocional y sensorial, pero también, y de algún modo, físico, gracias a su violín y su guitarra, elementos clave en un universo personal que en directo se expande con la suma de contrabajo, cello, flauta, tabla de lavar y percusiones. Influenciados por artistas como King Crimson, Renato Carosone y la música clásica, su música de carácter progresivo no tiene límites y transmite una alegría exuberante que es más necesaria que nunca en estos tiempos de incertidumbre.",0,,2025-10-16T00:00:00Z,2025-10-16T23:59:00Z,19:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=da5707f005117910VgnVCM2000001f4a900aRCRD,CentroCentro,PLAZA,CIBELES,1,Retiro,Jerónimos,28014,441277,4474496,40.41902261618159,-3.692188193693138,/contenido/actividades/ProgramacionDestacadaAgendaCultura
50057798,Only On Earth (El rugir de las llamas),Another Way Film Festival 2025,"Sala Azcona. En el sur de Galicia, una de las regiones más vulnerables de Europa a los incendios forestales, humanos y animales luchan por sobrevivir durante el verano más caluroso jamás registrado. Entre el fuego y la sequía, los caballos salvajes ?guardianes naturales del monte al controlar la vegetación inflamable? ven amenazada su existencia por la presión del desarrollo humano. A través de sus miradas y las de un joven ganadero, un analista de incendios, una veterinaria y una familia de agricultores, El rugir de las llamas despliega un retrato visualmente impactante sobre la fragilidad de la naturaleza y los vínculos que nos unen a ella en tiempos de crisis climática.de nuestro mundo natural y sobre las relaciones entre humanos y animales.  Estreno en Madrid  ? Premios y festivales:    Berlinale CPH:DOC Millenium Docs against Gravity Docs Barcelona Thessaloniki Documentary Festival Doku Fest Sydney Film Festival Festival Internacional de Cine de Guadalajara   Idioma: Español.    Formato:DCP .   Venta de entradas en la tienda online de Madrid Destino.",0,,2025-10-17T00:00:00Z,2025-10-17T23:59:00Z,20:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4485e61294759910VgnVCM200000f921e388RCRD,Cineteca Madrid,PLAZA,LEGAZPI,8,Arganzuela,La Chopera,28045,440946,4471422,40.39130985242181,-3.6958028442054074,/contenido/actividades/ProgramacionDestacadaAgendaCultura
50067353,Otoño en clave de sol,Ciclo otoñal de conciertos 2025,Banda de la Policía Municipal.,1,,2025-10-04T00:00:00Z,2025-10-04T23:59:00Z,12:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cddde70082089910VgnVCM200000f921e388RCRD,Auditorio Municipal Las Trece Rosas,CALLE,MONTE DE MONTJUICH,7,Villa de Vallecas,CASCO H.VALLECAS,28031,447581,4470145,40.38024953878224,-3.6175290483217055,/contenido/actividades/Musica
50047818,Pablo García-López y Duncan Gifford,Pablo García-López y Duncan Gifford,Más información disponible en la liga,0,,2025-11-27T00:00:00Z,2025-11-27T23:59:00Z,20:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7afc365445339910VgnVCM200000f921e388RCRD,Centro de Cultura Contemporánea Conde Duque,CALLE,CONDE DUQUE,9,Centro,Universidad,28015,439723,4475438,40.42739911262292,-3.710589286287491,/contenido/actividades/ProgramacionDestacadaAgendaCultura
50037424,Paisajes,Actividades en el Centro Sociocultural Francisco Fatou,"Conxa García   SINOPSIS: Pintura en lienzo, acrílico y esmaltes. Naturaleza viva reflejando la luz y atardeceres de varios paisajes.",1,L,2025-10-03T00:00:00Z,2025-10-29T23:59:00Z,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3b4f6dafdfe09910VgnVCM200000f921e388RCRD,Centro Sociocultural Francisco Fatou (Villa de Vallecas),CALLE,MANUEL VELEZ,10,Villa de Vallecas,CASCO H.VALLECAS,28031,447107,4470075,40.37959032098656,-3.62310875744905,/contenido/actividades/Exposiciones
,,,,,M,,,,,,,,,,,,,,,,
,,,,,X,,,,,,,,,,,,,,,,
,,,,,J,,,,,,,,,,,,,,,,
,,,,,V,,,,,,,,,,,,,,,,
,,,,,S,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,
50068448,Pajareando con peques por Pradolongo,Actividades en el Centro de Educación Ambiental y Cultural Maris Stella,De 10 a 13 horas.  Categoría: Senda ornitológica por el Parque de Pradolongo.  Lugar: Comienza en la recepción del CEAC Maris Stella.  Edad: Familias con peques entre 5 y 9 años (menores acompañados con un adulto). Imprescindible reserva previa.  Sinopsis: Senda para que los más pequeños de la casa descubran las aves que habitan en el Parque de Pradolongo.,1,,2025-10-12T00:00:00Z,2025-10-12T23:59:00Z,10:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b4ab1d9121589910VgnVCM200000f921e388RCRD,Centro de Educación Ambiental y Cultural Maris Stella (Usera),CALLE,DOCTOR TOLOSA LATOUR,16,Usera,Pradolongo,28026,440301,4469524,40.374166248648216,-3.7032220308808577,/contenido/actividades/ItinerariosOtrasActividadesAmbientales
12791036,"Para cada infancia, esperanza",Actividades en el Centro Cultural Hortaleza,"Con el objetivo de acercar el trabajo de UNICEF en terreno a la ciudadanía, nos ofrecen estaexposición de fotografías que ilustran la realidad de las niñas en Guatemala, matrimoniosantes de los 18 años, madres prematuras, abandono escolar, afecciones de salud mental,pero también sonrisas, muchas sonrisas.",1,L,2025-10-08T00:00:00Z,2025-10-30T23:59:00Z,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2bead9bfae027910VgnVCM1000001d4a900aRCRD,Centro Cultural Hortaleza,CALLE,SANTA VIRGILIA,15,Hortaleza,Pinar del Rey,28033,445577,4480880,40.47682410775741,-3.6420497457238,/contenido/actividades/Exposiciones
,,,,,M,,,,,,,,,,,,,,,,
,,,,,X,,,,,,,,,,,,,,,,
,,,,,J,,,,,,,,,,,,,,,,
,,,,,V,,,,,,,,,,,,,,,,
,,,,,S,,,,,,,,,,,,,,,,
,,,,,D,,,,,,,,,,,,,,,,
12630747,Parque de Berlín,Parque de Berlín,Más información disponible en la liga,1,,2025-11-08T00:00:00Z,2025-11-08T23:59:00Z,11:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d6276bd693f3910VgnVCM1000001d4a900aRCRD,Parque de Berlín,AVENIDA,RAMON Y CAJAL,2,Chamartín,Ciudad Jardín,28016,442673,4478091,40.45150372849227,-3.6760645355093797,/contenido/actividades/ExcursionesItinerariosVisitas
12630748,Parque de Berlín,Parque de Berlín,Más información disponible en la liga,1,,2025-10-10T00:00:00Z,2025-10-10T23:59:00Z,11:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=389276bd693f3910VgnVCM1000001d4a900aRCRD,Parque de Berlín,AVENIDA,RAMON Y CAJAL,2,Chamartín,Ciudad Jardín,28016,442673,4478091,40.45150372849227,-3.6760645355093797,/contenido/actividades/ExcursionesItinerariosVisitas
50070099,Parque Enrique Tierno Galván,Parque Enrique Tierno Galván,Más información disponible en la liga,1,,2025-11-21T00:00:00Z,2025-11-21T23:59:00Z,11:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=db5fd5d07a499910VgnVCM100000891ecb1aRCRD,Parque Enrique Tierno Galván,CALLE,MENESES,4,Arganzuela,Legazpi,28045,442152,4471501,40.39210151448589,-3.681620654746187,/contenido/actividades/ExcursionesItinerariosVisitas
12630764,Parque Enrique Tierno Galván,Parque Enrique Tierno Galván,Más información disponible en la liga,1,,2025-10-10T00:00:00Z,2025-10-10T23:59:00Z,11:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b41576bd693f3910VgnVCM1000001d4a900aRCRD,Parque Enrique Tierno Galván,CALLE,MENESES,4,Arganzuela,Legazpi,28045,442152,4471501,40.39210151448589,-3.681620654746187,/contenido/actividades/ExcursionesItinerariosVisitas
50055799,Pasaje del terror,,Más información disponible en la liga,1,,2025-10-29T00:00:00Z,2025-10-29T23:59:00Z,16:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fc5cf0316d259910VgnVCM100000891ecb1aRCRD,CMSc Centro Municipal de Salud Comunitaria Puente de Vallecas,CALLE,CONCORDIA,15,Puente de Vallecas,San Diego,28053,443512,4471842,40.39525784370076,-3.665615521144969,/contenido/actividades/ActividadesCalleArteUrbano
50077261,Pasen y vean,Actividades en el Centro Cultural Carril del Conde,"Compañía Carlos Adriano. A partir de 14 años. Obra que recupera el concepto del presentador que se dirige, desde el centro de la pista, a ese público que lo mira perplejo y espera por más sorpresas, más risas y más diversión. Un divertidísimo espectáculo familiar donde los espectadores que colaboran, convertidos en improvisados ayudantes, se ven envueltos en situaciones llenas de risas y magia.",1,,2025-10-19T00:00:00Z,2025-10-19T23:59:00Z,19:00,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b5bd5af93f99910VgnVCM100000891ecb1aRCRD,Centro Cultural Carril del Conde (Hortaleza),CALLE,CARRIL DEL CONDE,57,Hortaleza,Canillas,28043,444520,4479119,40.46089499555313,-3.654366821391548,/contenido/actividades/TeatroPerformance
12799012,Paseo ornitológico,Itinerarios interpretativos y rutas de senderismo,"¿Conoces las aves que hay en el Parque de Casa de Campo? Muchas de ellas están aquí durante todo el año sin embargo otras, nos visitan solamente ahora. Ruta circular en la que, a través de la observación directa y diversas paradas interpretativas, se descubrirán las principales especies de avifauna de los distintos ecosistemas de la Casa de Campo: aves acuáticas, forestales y rapaces. Se recomienda que cada participante traiga prismáticos a la actividad. Itinerario dirigido a personas a partir de 9 años.  Duración estimada: aproximadamente dos horas y media.     Necesaria inscripción previa  Las inscripciones a las actividades sólo podrán realizarse vía correo electrónico, a la dirección: infocasacampo@madrid.es  La apertura del plazo de inscripciones se realizará a las 00:00 horas, con un mes de antelación al día de realización de la actividad. La realización de la solicitud no da derecho a plaza, teniendo que recibir correo electrónico de confirmación por parte del CIEA Casa de Campo. Sólo se admitirán a trámite aquellas inscripciones que, cumpliendo los criterios de participación, especifiquen los siguientes conceptos:  Nombre y día de la actividad solicitada. Nombre completo (incluidos apellidos) y edad de los participantes. Teléfono de la persona de contacto.  Un mismo usuario podrá apuntar a un máximo de 4 personas (incluido/a él /ella mismo/a); especificando nombre completo y edad de todos los interesados, excepto núcleos familiares de más de 4 miembros. La asignación de plazas de la lista de espera se hará por riguroso orden de inscripción. Dada la gran demanda de inscripciones a las actividades, se ruega confirmar la participación una semana antes de la dinámica o su anulación en caso necesario.",1,,2025-11-23T00:00:00Z,2025-11-23T23:59:00Z,10:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff18c02e46457910VgnVCM2000001f4a900aRCRD,Centro de Información y Educación Ambiental de Casa de Campo,PARQUE,CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO),,Moncloa-Aravaca,Casa de Campo,28011,437990,4474399,40.41789950036311,-3.7309390858931137,/contenido/actividades/otras
12799018,Paseo ornitológico,Itinerarios interpretativos y rutas de senderismo,"¿Conoces las aves que hay en el Parque de Casa de Campo? Muchas de ellas están aquí durante todo el año sin embargo otras, nos visitan solamente ahora. Ruta circular en la que, a través de la observación directa y diversas paradas interpretativas, se descubrirán las principales especies de avifauna de los distintos ecosistemas de la Casa de Campo: aves acuáticas, forestales y rapaces. Se recomienda que cada participante traiga prismáticos a la actividad. Itinerario dirigido a personas a partir de 9 años.  Duración estimada: aproximadamente dos horas y media.     Necesaria inscripción previa  Las inscripciones a las actividades sólo podrán realizarse vía correo electrónico, a la dirección: infocasacampo@madrid.es  La apertura del plazo de inscripciones se realizará a las 00:00 horas, con un mes de antelación al día de realización de la actividad. La realización de la solicitud no da derecho a plaza, teniendo que recibir correo electrónico de confirmación por parte del CIEA Casa de Campo. Sólo se admitirán a trámite aquellas inscripciones que, cumpliendo los criterios de participación, especifiquen los siguientes conceptos:  Nombre y día de la actividad solicitada. Nombre completo (incluidos apellidos) y edad de los participantes. Teléfono de la persona de contacto.  Un mismo usuario podrá apuntar a un máximo de 4 personas (incluido/a él /ella mismo/a); especificando nombre completo y edad de todos los interesados, excepto núcleos familiares de más de 4 miembros. La asignación de plazas de la lista de espera se hará por riguroso orden de inscripción. Dada la gran demanda de inscripciones a las actividades, se ruega confirmar la participación una semana antes de la dinámica o su anulación en caso necesario.",1,,2025-10-05T00:00:00Z,2025-10-05T23:59:00Z,10:30,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f2a8c02e46457910VgnVCM2000001f4a900aRCRD,Centro de Información y Educación Ambiental de Casa de Campo,PARQUE,CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO),,Moncloa-Aravaca,Casa de Campo,28011,437990,4474399,40.41789950036311,-3.7309390858931137,/contenido/actividades/otras
