File,ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,ACCESIBILIDAD-INSTALACION,Dirección,DISTRITO-INSTALACION,BARRIO-INSTALACION,CODIGO-POSTAL-INSTALACION,TIPO,AUDIENCIA
206974-0-agenda-eventos-culturales-100.csv,11777696,Riqueza botánica de la Casa de Campo,,1,0,,,2025-11-22T00:00:00Z,2025-11-22T23:59:00Z,10:00,"Itinerario circular de unos 11 kilómetros y desnivel bajo. A lo largo de la actividad se identificarán las especies botánicas de los ecosistemas más representativos del Parque: encinar, pinar, bosque de ribera, alineaciones, etc. Itinerario dirigido a personas a partir de 12 años. Duración estimada: de 10:00 a 14:00.     Forma de inscripción y normas:  Las inscripciones a las actividades sólo podrán realizarse vía correo electrónico, a la dirección: infocasacampo@madrid.es  La apertura del plazo de inscripciones se realizará a las 00:00 horas, con un mes de antelación al día de realización de la actividad. La realización de la solicitud no da derecho a plaza, teniendo que recibir correo electrónico de confirmación por parte del CIEA Casa de Campo. Sólo se admitirán a trámite aquellas inscripciones que, cumpliendo los criterios de participación, especifiquen los siguientes conceptos:  Nombre y día de la actividad solicitada. Nombre completo (incluidos apellidos) y edad de los participantes. Teléfono de la persona de contacto.  Un mismo usuario podrá apuntar a un máximo de 4 personas (incluido/a él /ella mismo/a) interesados, excepto núcleos familiares de más de 4 miembros; especificando nombre completo y edad de todos los participantes. La asignación de plazas de la lista de espera se hará por riguroso orden de inscripción. Dada la gran demanda de inscripciones a las actividades, se ruega confirmar la participación una semana antes de la dinámica o su anulación en caso necesario.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=91e0832e34353810VgnVCM1000001d4a900aRCRD,Itinerarios interpretativos y rutas de senderismo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD,Centro de Información y Educación Ambiental de Casa de Campo,1,PARQUE CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO),MONCLOA-ARAVACA,CASA DE CAMPO,28011,,
206974-0-agenda-eventos-culturales-100.csv,50065358,Riquiña,,1,0,,,2025-10-27T00:00:00Z,2025-10-27T23:59:00Z,12:00,"Categoría: Monólogo.  Edad recomendada:  Todos los públicos.   Duración: 60 minutos.  Sinopsis: Desde ?El Club de la Comedia? directa a Usera. Jazmín Abuin, nos cuenta como diríamos en su tierra, ?depende?. Por un lado ?no sé?, y por otro, ?qué queréis que os diga?. Ella es galeguiña hasta la médula, de donde las vacas, de madre canadiense, de donde los osos polares simpáticos y con nombre de princesa Disney. Ser riquiña está en su ADN por genética. La retranca, por supervivencia. O quizás sea al revés.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7db4c92601679910VgnVCM200000f921e388RCRD,Actividades en el Centro Cultural Meseta de Orcasitas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbd91e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Meseta de Orcasitas (Usera),1,PLAZA ASOCIACION 1,USERA,ORCASITAS,28041,/contenido/actividades/TeatroPerformance,
206974-0-agenda-eventos-culturales-100.csv,50067796,Roberto Lorente,,1,0,,,2025-10-05T00:00:00Z,2025-10-05T23:59:00Z,20:00,"Recital flamenco.  Roberto Lorente comienza su carrera como cantaor de Flamenco por los tablaos más emblemáticos de la ciudad Madrid; Corral de la Morería, Casa Patas, Villa Rosa, Las Carboneras?entre otros.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a3c74ebee9089910VgnVCM100000891ecb1aRCRD,Actividades en el Centro Cultural El Pozo del Tío Raimundo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=add63d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural El Pozo del tío Raimundo (Puente de Vallecas),1,AVENIDA GLORIETAS 19,PUENTE DE VALLECAS,ENTREVIAS,28053,/contenido/actividades/DanzaBaile/Flamenco,
206974-0-agenda-eventos-culturales-100.csv,12817552,Rocío Molina,Desde 27 euros,0,1,"X,J,V,S,D",17/11/2025;18/11/2025;,2025-11-15T00:00:00Z,2025-11-23T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c5bf2a97cac7910VgnVCM1000001d4a900aRCRD,Rocío Molina,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b09c47ca9572910VgnVCM1000001d4a900aRCRD,Centro Danza Matadero - CDM,1,PASEO CHOPERA 14,ARGANZUELA,CHOPERA,28045,/contenido/actividades/DanzaBaile,
206974-0-agenda-eventos-culturales-100.csv,50071166,Roxy &amp; Fred,,1,0,,,2025-10-03T00:00:00Z,2025-10-03T23:59:00Z,19:00,"Cía. Likuado Teatro Alfredo Constantino, reconocidoescritor galardonado internacionalmente,regresa a su ciudad natalpara presentar su nuevo libro Danzaen silencio, una obra que prometeconsolidar su trayectoria. A lo largode su exposición, se suceden ciertasescenas que nos irán desvelandola trama de su novela La novelanarra la historia de dos adolescentesamigos del barrio cuya amistadse ve sacudida por la llegada deRoxy, una joven extranjera.  75 minutos",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b58897bfe599910VgnVCM200000f921e388RCRD,Actividades en el centro cultural La Elipa,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural la Elipa (Ciudad Lineal),1,CALLE SANTA FELICIDAD 39,CIUDAD LINEAL,VENTAS,28017,/contenido/actividades/Musica,
206974-0-agenda-eventos-culturales-100.csv,50062514,Ruby aventuras de un kraken adolescente,,1,0,,,2025-10-25T00:00:00Z,2025-10-25T23:59:00Z,12:00,"Ruby aventuras de un kraken adolescente.     Sipnosis: La dulce y algo torpe Ruby Gillman tiene 16 años y solo quiere encajar con sus compañeros del instituto Oceanside High. Ayuda con las matemáticas a un compañero por el que está colada, pero él solo la admira por su habilidad con los fractales. No puede juntarse con las chicas y los chicos populares en la playa porque su sobreprotectora madre le tiene terminantemente prohibido meterse en el agua. Pero cuando por fin se salta la principal prohibición de su madre, Ruby descubre que desciende de las grandes reinas guerreras de los Kraken y que está destinada a heredar el trono de su exigente abuela, la Reina Guerrera de los Siete Mares.    Dirección: Kirk DeMicco, Faryn Pearl.    Género: Animación.   Edad recomendada: a partir de 6 años",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6332e6d56169910VgnVCM100000891ecb1aRCRD,Actividades en el Centro Cultural El Torito,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f3073d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural el Torito (Moratalaz),1,AVENIDA MORATALAZ 130,MORATALAZ,VINATEROS,28030,/contenido/actividades/CineActividadesAudiovisuales,/usuario/Niños
206974-0-agenda-eventos-culturales-100.csv,50068898,Ruta: de Caño Gordo a los Caños del Peral. Del Paseo Juan XXIII a Plaza Isabel II,,1,0,,,2025-10-24T00:00:00Z,2025-10-24T23:59:00Z,10:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fea836485a589910VgnVCM200000f921e388RCRD,Ruta: de Caño Gordo a los Caños del Peral. Del Paseo Juan XXIII a Plaza Isabel II,,,,,,,,/contenido/actividades/ExcursionesItinerariosVisitas,
206974-0-agenda-eventos-culturales-100.csv,50068892,Ruta: de Caño Gordo a los Caños del Peral. Del Paseo Juan XXIII a Plaza Isabel II,,1,0,,,2025-11-07T00:00:00Z,2025-11-07T23:59:00Z,10:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b30836485a589910VgnVCM200000f921e388RCRD,Ruta: de Caño Gordo a los Caños del Peral. Del Paseo Juan XXIII a Plaza Isabel II,,,,,,,,/contenido/actividades/ExcursionesItinerariosVisitas,
206974-0-agenda-eventos-culturales-100.csv,50068896,Ruta: de Caño Gordo a los Caños del Peral. Del Paseo Juan XXIII a Plaza Isabel II,,1,0,,,2025-10-03T00:00:00Z,2025-10-03T23:59:00Z,10:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7fa836485a589910VgnVCM200000f921e388RCRD,Ruta: de Caño Gordo a los Caños del Peral. Del Paseo Juan XXIII a Plaza Isabel II,,,,,,,,/contenido/actividades/ExcursionesItinerariosVisitas,
206974-0-agenda-eventos-culturales-100.csv,50068903,Ruta: de Caño Gordo a los Caños del Peral. Del Paseo Juan XXIII a Plaza Isabel II,,1,0,,,2025-12-19T00:00:00Z,2025-12-19T23:59:00Z,10:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e836485a589910VgnVCM200000f921e388RCRD,Ruta: de Caño Gordo a los Caños del Peral. Del Paseo Juan XXIII a Plaza Isabel II,,,,,,,,/contenido/actividades/ExcursionesItinerariosVisitas,
206974-0-agenda-eventos-culturales-100.csv,12792312,"Ruta: La Dehesa, una isla de biodiversidad.",,1,0,,,2025-10-11T00:00:00Z,2025-10-11T23:59:00Z,11:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c85f01ef51037910VgnVCM2000001f4a900aRCRD,"Ruta: La Dehesa, una isla de biodiversidad.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a956fc79622ef010VgnVCM2000000c205a0aRCRD,Centro de Información y Educación Ambiental de Dehesa de la Villa,1,PARQUE DEHESA DE LA VILLA 0,MONCLOA-ARAVACA,,28039,/contenido/actividades/ExcursionesItinerariosVisitas,
206974-0-agenda-eventos-culturales-100.csv,12402285,"Salón del Prado, el Paseo de los Sentidos",,1,0,,,2025-11-21T00:00:00Z,2025-11-21T23:59:00Z,10:00,"Itinerario guiado por el Paseo del Prado en el tramo comprendido entre la plaza de Cibeles y el Real Jardín Botánico, en el que se interpretará el paisaje y la arquitectónica en el urbanismo de la zona como primer espacio verde público de la ciudad y su repercusión internacional. Se trata del un espacio catalogado por la UNESCO como Patrimonio de la Humanidad. Actividad dirigida a público adulto.  Duración estimada: aproximadamente dos horas y media.     Necesaria inscripción previa  Para más información y reservas de esta actividad, la forma de contacto es a través de:  Correo electrónico: proambiental@madrid.es  Teléfono: 91 547 84 73 Horario de atención telefónica: de lunes a viernes, de 10:00 a 13:00 horas.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e868d9a1fe930910VgnVCM2000001f4a900aRCRD,Entre historias y jardines,,,,,,,,/contenido/actividades/ExcursionesItinerariosVisitas,
206974-0-agenda-eventos-culturales-100.csv,50053723,Salvajes,,0,0,,,2025-10-19T00:00:00Z,2025-10-19T23:59:00Z,12:00,"Sala Azcona. En la exuberante y amenazada selva de Borneo, Keria, una joven valiente, acoge a un bebé orangután encontrado en una plantación de palmas de aceite. Junto a su primo Selaï y el pequeño primate, Keria emprenderá una lucha contra la destrucción del bosque, en un viaje que la llevará a reconectar con sus raíces y a enfrentarse a los desafíos de la modernidad.  No recomendada para menores de 7 años.     Idioma: Versión doblada al castellano.     Formato: DCP .   Venta de entradas en la tienda online de Madrid Destino.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a14716e748d39910VgnVCM200000f921e388RCRD,Another Way Film Festival 2025,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD,Cineteca Madrid,1,PLAZA LEGAZPI 8,ARGANZUELA,CHOPERA,28045,/contenido/actividades/ProgramacionDestacadaAgendaCultura,/usuario/Familias
206974-0-agenda-eventos-culturales-100.csv,50068205,Santiago de Santiago,,1,1,"L,M,X,J,V,S,D",,2025-10-06T00:00:00Z,2025-11-03T23:59:00Z,,"Santiago de Santiago HOMENAJE- Retrospectiva de su obra Nace en Navaescurial, Ávila.Autodidacta, estudia escultura en Francia, Italia y Japón. Uno de los escultores contemporáneos con más trayectoria y premios a nivel internaciónal que abarca finales del siglo XX y principios del siglo XXI. Para todos los públicos.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1d3f6e1b8a489910VgnVCM100000891ecb1aRCRD,Actividades en el Centro Cultural Quinta del Berro - Rafael Altamira,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD,Centro Cultural Quinta del Berro - Rafael Altamira (Salamanca),"1,5",CALLE ENRIQUE D'ALMONTE 1,SALAMANCA,FUENTE DEL BERRO,28028,/contenido/actividades/Exposiciones,
206974-0-agenda-eventos-culturales-100.csv,50002543,Sara Jiménez,Desde 18 euros,0,1,"V,S",,2025-11-07T00:00:00Z,2025-11-08T23:59:00Z,20:00,"En un tiempo y un paisaje imaginado, un cazador dispara a un ave. Tras su caída, descubre que, en el acto de matar, se da presa a sí mismo.   Ave de plata explora, a través del uso del mito, un universo íntimo y personal. Así, la idea del amor, en el más amplio sentido de la palabra, y la concepción de la vida y la muerte como regeneración de la vida, ocupan el centro de una obra en la que tanto la celebración como lo trágico tienen lugar.  La metáfora del ave y la doma sobrevuela esta pieza de Sara Jiménez, en la que el flamenco se encuentra con la danza y la música contemporánea. A su vez y por ello, esta pieza sirve para reflexionar, utilizando como herramienta el cuerpo y el movimiento, sobre lo flamenco desde todas sus expansiones, ángulos y fisuras, sobre su situación en el eje entre lo tradicional, lo experimental y lo identitario. Espectáculo incluido en los Abonos Descubre danza  ,   Mujeres flamencas  ,  Flamenco  y  Nuevos creadores .",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1d9920fbdee7910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b09c47ca9572910VgnVCM1000001d4a900aRCRD,Centro Danza Matadero - CDM,1,PASEO CHOPERA 14,ARGANZUELA,CHOPERA,28045,/contenido/actividades/DanzaBaile,
206974-0-agenda-eventos-culturales-100.csv,50054775,Sara Quintero: en los márgenes,,1,1,"L,M,X,J,V",,2025-09-12T00:00:00Z,2026-01-10T23:59:00Z,,"Lunes a viernes de 10 a 14 horas y de 16  a 18:30 horas. Fines de semana y festivos cerrado   Sara Quintero (Madrid, 1971) utiliza imágenes, técnicas y maneras que asociamos al arte del pasado, para ponerlas al servicio de asuntos políticos y sociales de actualidad, abordados con hondo contenido crítico. Esto convierte sus obras en algo bello pero al mismo tiempo desconcertante para el espectador, una vez que este avanza más allá de la forma y las apariencias para descubrir que lo que se le exige es un posicionamiento, una respuesta ética y no sólo estética o emocional, y que puede tomar partido, no sólo demostrar su cultura reconociendo las citas o los modos referenciados. La artista conjuga el dominio de los procesos clásicos con su conocimiento de la antigüedad y el gusto por el arte de otros tiempos, sirviéndose de ellos como herramientas para actualizar un discurso en torno a temas candentes de nuestro presente: la inmigración, las crisis fronterizas y el drama de los desplazados, las nuevas formas de pobreza, el papel histórico de la mujer frente a las relaciones de poder, el desmantelamiento de la idea de Europa, la guerra y la precariedad de los derechos civiles... El dibujo de Sara Quintero, que en su trayectoria ocupa una importancia creciente durante los últimos años, se mueve entre imágenes sacadas del vastísimo arsenal de la Historia del Arte que ella despieza, mezcla y completa. Los originales son escaneados, tratados digitalmente desde la pantalla del ordenador e impresos tras usar diversos filtros; ya sobre el papel, conseguidas determinadas características que le interesan (tamaño, color, tono, grano y textura visual, definición, densidad de las sombras?), llega la última etapa, donde el dibujo a mano vuelve a intervenir para rematar la obra, cerrándose el ciclo. La artista ha organizado para esta exposición una suerte de reportaje visual sobre la tragedia de los migrantes que se vive actualmente en las costas del Mediterráneo, en el cual los aspectos documentales y el lenguaje periodístico se amalgaman con la visión épica e idealizada que la gran tradición pictórica ha ofrecido sobre la muerte y el naufragio. Para ello ha tomado como referencia de fondo ciertas categorías estéticas que, como lo sublime y lo trágico, sirvieron al arte decimonónico para construir la visión romántica de estos temas. En paralelo, Quintero se apropia de imágenes y escenas donde otros trasuntos contemporáneos, lamentablemente cotidianos y casi invisibles ya, como la recogida de cadáveres en nuestras costas o el tratamiento de la información de las crisis humanitarias por parte de los medios de comunicación, actualizan en nuestros días dramas semejantes. Donde antaño se hablaba de dioses y héroes, de grandes empresas épicas, tenemos hoy anónimos desplazados, personas 'ilegales' huyendo del horror, la miseria y la guerra, que reclaman asilo en nuestras fronteras. Sara Quintero nos presenta el documento y la información más cruda bajo la forma del mito, la leyenda o la gesta, obligándonos a reflexionar acerca de nuestra capacidad colectiva para encararnos a un destino supuestamente inexorable, así como sobre el poder de los registros gráficos -y su equívoca naturaleza- a la hora de construir el relato de la Historia. Habituada a tomar como punto de partida imágenes de terceros, para esta exposición la artista ha seleccionado de los fondos artísticos del Museo ABC un conjunto de dibujos e ilustraciones que incluyen desde varias orlas decorativas modernistas, hasta ejemplos de cartelería de la Guerra Civil, pasando por viejos croquis, escenas y mapas bélicos. Quizá lo más sorprendente sea ver cómo todo ello, entre sus manos, da pie a un diálogo inesperado sobre contenidos por completo ajenos a su intención original, pero que nos afectan muy directamente. Leer en una filacteria ornamental que flota sobre una añeja vista costera, donde uno se esperaría encontrar la descripción del plácido paisaje marino, cómo ascienden ya a más de sesenta mil los inmigrantes muertos que se acumulan en las playas de Europa en los últimos años, supone poner a funcionar la poderosa maquinaria de la retórica visual clásica en una dirección por completo inesperada. De estos sutiles ejemplos está plagado el recorrido de nuestra exposición",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=907695a3f1d49910VgnVCM100000891ecb1aRCRD,Actividades en el Centro Cultural Clara del Rey - Museo ABC,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f0103fee6537c210VgnVCM1000000b205a0aRCRD,Museo ABC,1,CALLE AMANIEL 29,CENTRO,UNIVERSIDAD,28015,/contenido/actividades/Exposiciones,
206974-0-agenda-eventos-culturales-100.csv,50065555,Scape Room: Escuela de Magia,,1,0,,,2025-10-11T00:00:00Z,2025-10-11T23:59:00Z,12:30,"Compañía: Zumo Animaciones.  Categoría: Infantil.  Edad recomendada:     Pase 1, de 6 a 9 años 11 a 12:15 horas.   Pase 2 ,de 10 a 12 años 12:30 a 13:30horas.    Duración: 70 minutos.  Sinopsis: En el lugar donde nos encontramos existió, hace muchos años, una escuela de magia. Un hechizo dejó a sus alumnos atrapados en el tiempo. ¿Seremos capaces de descifrar todos los acertijos y así salvar a los aprendices de mago y unirnos a ellos?  Reserva de entradas en el 917 920 111 desde el 6 de octubre hasta completar plazas de 10 a 13 y de 17 a 19 horas.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c43e901b4679910VgnVCM200000f921e388RCRD,Actividades en el Centro Sociocultural San Fermín,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b5b1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural San Fermín (Usera),1,CALLE ESTAFETA 33,USERA,SAN FERMIN,28041,/contenido/actividades/CircoMagia,/usuario/Niños
